Source,Target,Type,Id,Label,timeset,Weight,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1,d0
2108743841,2108743860,Undirected,1269,,,1,,,,,,,,40.357,primary,بلوار مطهری,True,133916022
2108743860,2108743911,Undirected,1275,,,1,,,,,"LINESTRING (55.9857013 30.4036843, 55.985626 30.4035774, 55.985551 30.403479, 55.9854032 30.4033678, 55.9840132 30.4024431)",,,214.166,primary,بلوار مطهری,True,133916022
854463342,2108743975,Undirected,85,,,1,,,,,,,,10.798,tertiary,خیابان کتاب,True,133914019
854463342,4626020433,Undirected,86,,,1,,,yes,,"LINESTRING (55.9797207 30.4055544, 55.9796274 30.4055085, 55.9793096 30.405352, 55.9785753 30.4049904)",,,126.488,tertiary,بلوار آیت الله صدر,True,"[745470432, 745470433, 200911286]"
854463342,2108743978,Undirected,87,,,1,,,,,,,,14.436,tertiary,بلوار آیت الله صدر,True,745470433
854463342,2108744111,Undirected,88,,,1,,,,,"LINESTRING (55.9722115 30.4067897, 55.972914 30.406592, 55.9739839 30.4063569, 55.974264 30.406323, 55.9745198 30.4063102, 55.9747289 30.4063134, 55.9750276 30.4063456, 55.9772312 30.4067385, 55.9774527 30.4067803, 55.9776694 30.4067756, 55.9778785 30.4067264, 55.9780768 30.4066313, 55.9790444 30.4060738, 55.9796018 30.4057153, 55.9797207 30.4055544)",,,777.7399999999999,tertiary,خیابان کتاب,True,133914019
2108743975,4451035236,Undirected,1331,,,1,,,,,,,,119.731,tertiary,پرستار,False,200911248
2108743975,2108743978,Undirected,1332,,,1,,,,,,,,12.707,tertiary,خیابان کتاب,True,468050303
2108743975,4451035231,Undirected,1333,,,1,,,,,,,,65.02,tertiary,بلوار آیت الله صدر,True,745470434
4626020433,4626020458,Undirected,3565,,,1,,,,,,,,70.851,tertiary,بلوار آیت الله صدر,True,200911286
2108743978,2108744076,Undirected,1334,,,1,,,,,"LINESTRING (55.979852 30.4056179, 55.9797006 30.405801, 55.979128 30.4061634, 55.9784481 30.4065679, 55.9781501 30.4067452, 55.9779359 30.4068479, 55.9776915 30.4069054, 55.9774383 30.4069109, 55.9771988 30.4068657, 55.9750023 30.4064786, 55.9747178 30.406448, 55.9745229 30.406445, 55.9742794 30.4064572, 55.9740141 30.4064893, 55.9732802 30.4066511)",,,685.5659999999999,tertiary,خیابان کتاب,True,468050303
2108743978,2108744039,Undirected,1335,,,1,,,,,"LINESTRING (55.9814022 30.4063879, 55.9812786 30.4062883, 55.979852 30.4056179)",,,172.026,tertiary,بلوار آیت الله صدر,True,745470433
2108744111,2108744121,Undirected,1367,,,1,,,,,,,,21.184,tertiary,بلوار زیتون,True,200911297
2108744111,2108744119,Undirected,1368,,,1,,,,,,,,11.002,tertiary,,True,1005570687
854508923,4633372887,Undirected,89,,,1,,,,,,,,29.19,residential,خیابان پانزده خرداد,False,133914078
854508923,1473508618,Undirected,90,,,1,,,,,,,82,30.466,secondary,سید جمال الدین اسد آبادی,False,200911309
854508923,2108744519,Undirected,91,,,1,,,,,,,82,8.165,secondary,سید جمال الدین اسد آبادی,False,200911309
4633372887,5930237517,Undirected,5300,,,1,,,,,,,,6.235,residential,خیابان پانزده خرداد,False,133914078
1473508618,6817870622,Undirected,361,,,1,,,,,,,82,38.794,secondary,سید جمال الدین اسد آبادی,False,200911309
1473508618,5899821840,Undirected,362,,,1,,,,,"LINESTRING (56.0066009 30.411413, 56.0061452 30.4120878, 56.0061201 30.4121245)",,,91.57,tertiary,خیابان پانزده خرداد,True,200911110
1473508618,4633372887,Undirected,363,,,1,,,,,"LINESTRING (56.0064613 30.4110345, 56.0065018 30.4112318, 56.0066009 30.411413)",,,44.557,secondary_link,,True,468868056
2108744519,4633372913,Undirected,1440,,,1,,,,,,,82,53.741,secondary,سید جمال الدین اسد آبادی,False,200911309
2108744519,6287765786,Undirected,1441,,,1,,,,,,,,60.031,tertiary,خیابان پانزده خرداد,True,200911115
1473508429,2916025421,Undirected,92,,,1,,,,,"LINESTRING (56.0197566 30.3724809, 56.0193421 30.372383, 56.0189748 30.3723582, 56.0187252 30.3723913, 56.0186562 30.3724136, 56.0184299 30.3724866, 56.0182522 30.3725632, 56.0181009 30.3726633, 56.0179642 30.3727538, 56.0177074 30.3730494, 56.0176761 30.3730789, 56.0175087 30.373268)",,,256.905,primary_link,,True,492849122
1473508429,5887249325,Undirected,93,,,1,,,,,"LINESTRING (56.0197566 30.3724809, 56.0192642 30.372227, 56.0192468 30.3722229)",,,56.76199999999999,primary,بلوار امام سجاد,True,623369388
1473508429,6060442675,Undirected,94,,,1,,,,,,,,125.625,primary,بلوار امام سجاد,True,623369388
2916025421,3724963788,Undirected,1605,,,1,,,,,,,,30.777,primary,بلوار امام علی,True,623373569
2916025421,5887249318,Undirected,1606,,,1,,,,,"LINESTRING (56.0180601 30.3724348, 56.017869 30.3726651, 56.0175087 30.373268)",,,106.92,primary,بلوار امام علی,True,623373569
1473508438,4626018010,Undirected,95,,,1,,,,,,,,122.627,tertiary,خیابان امیرکبیر غربی,False,133914022
1473508438,6709366092,Undirected,96,,,1,,,,,,,,132.398,trunk,بلوار خلیج فارس,True,713621949
1473508438,5900078409,Undirected,97,,,1,,,,,,,,273.764,trunk,بلوار خلیج فارس,True,713621949
6709366092,6709366093,Undirected,9317,,,1,,,,,,,,73.88,trunk,بلوار خلیج فارس,True,713621949
1473508441,4626020885,Undirected,98,,,1,,,,30,,,,60.964,residential,خیابان قیام,False,628895518
1473508441,4626020888,Undirected,99,,,1,,,,30,,,,96.163,residential,قیام ۲,False,781538142
1473508441,4626022085,Undirected,100,,,1,,,,30,"LINESTRING (55.9768861 30.3829999, 55.9765763 30.3828209, 55.976064 30.382394)",,,104.09200000000001,residential,قیام ۱,False,468050403
4626020885,4626022227,Undirected,3764,,,1,,,,30,,,,18.949,residential,خیابان قیام,False,628895518
4626020888,4626020889,Undirected,3768,,,1,,,,30,,,,79.543,residential,,False,468050404
4626022085,4626022086,Undirected,4296,,,1,,,,30,"LINESTRING (55.9766284 30.3835051, 55.9767812 30.3832901, 55.9768861 30.3829999)",,,61.843,residential,خیابان قرنی,False,628895514
1473508445,1474545799,Undirected,101,,,1,,,,30,,,,137.844,residential,مالک اشتر,False,133914069
1473508445,1474545816,Undirected,102,,,1,,,,30,,,,13.548,residential,مالک اشتر,False,133914069
1473508445,4626022253,Undirected,103,,,1,,,,30,,,,64.797,residential,شهید حیدر پور,False,134067862
1474545799,4626022189,Undirected,702,,,1,,,,30,,,,46.201,residential,میثم,False,628905514
1474545799,4626022087,Undirected,703,,,1,,,,30,,,,30.477,residential,میثم,False,628905514
1474545816,4626022088,Undirected,716,,,1,,,,30,,,,46.931,residential,حمزه,False,134067855
1473508448,1474545826,Undirected,104,,,1,,,,30,,,,106.978,residential,شهید کهنوجی,False,133914105
1473508448,4626022220,Undirected,105,,,1,,,,30,,,,22.405,residential,خیابان قرنی,False,628895514
1473508448,4626022216,Undirected,106,,,1,,,,30,,,,47.036,residential,خیابان قرنی,False,628895514
1474545826,4626022072,Undirected,724,,,1,,,,30,,,,42.348,residential,میثم,False,134067871
1474545826,4626018066,Undirected,725,,,1,,,,30,,,,60.078,residential,میثم,False,628905511
1474545826,4626022239,Undirected,726,,,1,,,,30,,,,88.16,residential,شهید کهنوجی,False,628905513
4626022220,4626022221,Undirected,4337,,,1,,,,30,"LINESTRING (55.9740946 30.3845971, 55.974611 30.3849286, 55.9751273 30.3852601)",,,123.482,residential,"['۱۱ قیام', '۱۰ قره نی']",False,"[628899168, 468050793]"
4626022216,4626022217,Undirected,4332,,,1,,,,30,"LINESTRING (55.9736615 30.3850881, 55.9741113 30.385381, 55.9746975 30.3857626)",,,124.501,residential,"['۱۲ قره نی', '۱۳ قیام']",False,"[628899166, 468050790]"
1473508449,1474545816,Undirected,107,,,1,,,,30,,,,174.588,residential,مالک اشتر,False,133914069
1473508449,4626022255,Undirected,108,,,1,,,,30,,,,48.619,residential,مقداد,False,468050818
1473508449,4626022268,Undirected,109,,,1,,,,30,,,,15.839,residential,مقداد,False,468050818
4626022255,4626022270,Undirected,4376,,,1,,,,,,,,82.598,residential,المهدی,False,468050811
4626022268,4626022269,Undirected,4388,,,1,,,,30,,,,81.563,residential,مقداد 9,False,468050817
1473508455,4626020961,Undirected,110,,,1,,,,30,,,,49.164,residential,گلزار شهدا,False,133914086
1473508455,4626020873,Undirected,111,,,1,,,,30,,,,60.006,residential,گلزار شهدا,False,468050395
1473508455,7298737601,Undirected,112,,,1,,,,30,,,,64.395,residential,شهید رضایی,False,628897378
1473508455,6000036502,Undirected,113,,,1,,,,30,,,,84.387,residential,۷,False,636262434
4626020873,6504233453,Undirected,3746,,,1,,,,30,,,,81.593,residential,امیر کبیرغربی ۷۲,False,628895522
7298737601,7298737602,Undirected,10545,,,1,,,,,,,,220.119,residential,,False,781744728
6000036502,6504233453,Undirected,8735,,,1,,,,,,,,60.092,residential,,False,636262435
1473508457,4626020926,Undirected,114,,,1,,,,30,,,,100.579,residential,شهید اسماعیلی,False,468049927
1473508457,4626022215,Undirected,115,,,1,,,,30,,,,65.676,residential,خیابان قرنی,False,628895514
1473508457,4626020927,Undirected,116,,,1,,,,30,,,,50.451,residential,خیابان قرنی,False,628895514
1473508457,4626020951,Undirected,117,,,1,,,,30,,,,63.504,residential,قرنی ۱۴,False,628899165
4626020926,4626020945,Undirected,3833,,,1,,,,30,,,,44.046,residential,اسماعیلی ۱۵,False,628895511
4626022215,4626022216,Undirected,4331,,,1,,,,30,,,,11.979,residential,خیابان قرنی,False,628895514
4626020927,4626020928,Undirected,3834,,,1,,,,30,,,,100.604,residential,قرنی ۱۱,False,468050423
4626020927,7298388443,Undirected,3835,,,1,,,,30,,,,58.215,residential,خیابان قرنی,False,628895514
4626020951,7298388445,Undirected,3861,,,1,,,,30,,,,107.004,residential,امیر کبیرغربی ۶۸,False,468050407
4626020951,4626022070,Undirected,3862,,,1,,,,30,,,,61.521,residential,۱۵ قیام,False,468050697
1473508458,4626018074,Undirected,118,,,1,,,,30,,,,61.284,residential,شهید حیدر پور,False,628895508
1473508458,1473508459,Undirected,119,,,1,,,,30,,,,8.575,residential,شهید کهنوجی,False,628905513
1473508458,4626022239,Undirected,120,,,1,,,,30,,,,39.044,residential,شهید کهنوجی,False,628905513
4626018074,4626018111,Undirected,2893,,,1,,,,30,"LINESTRING (55.9786968 30.3883285, 55.9779438 30.3878702, 55.9766 30.3870523)",,,246.147,residential,"['۱۳', '۶']",False,"[628895507, 628895509]"
1473508459,4626022241,Undirected,121,,,1,,,,30,,,,69.949,residential,شهید حیدر پور,False,134067862
1473508459,4626022247,Undirected,122,,,1,,,,30,,,,112.617,residential,شهید کهنوجی,False,628905513
4626022241,4626022252,Undirected,4359,,,1,,,,30,,,,39.15,residential,شهید حیدر پور,False,134067862
4626022241,4626022242,Undirected,4360,,,1,,,,30,,,,110.967,residential,۱۱,False,468050805
1473508460,4626020950,Undirected,123,,,1,,,,30,,,,62.301,residential,گلزار شهدا,False,133914086
1473508460,4626020961,Undirected,124,,,1,,,,30,,,,74.542,residential,گلزار شهدا,False,133914086
1473508460,5937683912,Undirected,125,,,1,,,,30,,,,89.623,residential,خیابان قیام,False,628895518
1473508460,4626020953,Undirected,126,,,1,,,,30,"LINESTRING (55.9727376 30.3861604, 55.9725094 30.3864348, 55.9721426 30.3868284)",,,93.706,residential,خیابان قیام,False,628895518
4626020950,7298388445,Undirected,3859,,,1,,,,30,,,,61.16,residential,امیر کبیرغربی ۶۸,False,468050407
4626020950,6720223140,Undirected,3860,,,1,,,,30,,,,54.761,residential,امیر کبیرغربی ۶۸,False,468050407
5937683912,6000036502,Undirected,8528,,,1,,,,,,,,114.979,residential,قیام  ۲۴,False,628895525
4626020953,4626020955,Undirected,3866,,,1,,,,30,,,,60.429,residential,خیابان قیام,False,628895518
1473508464,7298785537,Undirected,127,,,1,,,,30,,,,123.669,residential,شهید اسماعیلی,False,468049927
1473508464,4626020926,Undirected,128,,,1,,,,30,,,,129.07,residential,شهید اسماعیلی,False,468049927
1473508464,4626020944,Undirected,129,,,1,,,,30,,,,54.914,residential,شهید حیدر پور,False,628895508
1473508464,4626018074,Undirected,130,,,1,,,,30,,,,65.534,residential,شهید حیدر پور,False,628895508
4626020944,4626020945,Undirected,3856,,,1,,,,30,,,,127.514,residential,۱۴,False,468050434
1473508466,4626020947,Undirected,131,,,1,,,,30,,,,96.151,residential,گلزار شهدا,False,133914086
1473508466,4626020950,Undirected,132,,,1,,,,30,,,,67.016,residential,گلزار شهدا,False,133914086
1473508466,4626020940,Undirected,133,,,1,,,,30,,,,62.112,residential,خیابان قرنی,False,628895514
1473508466,4626020897,Undirected,134,,,1,,,,30,,,,52.959,residential,خیابان قرنی,False,628895514
4626020940,7298388443,Undirected,3851,,,1,,,,30,,,,2.127,residential,خیابان قرنی,False,628895514
4626020940,4626020941,Undirected,3852,,,1,,,,30,"LINESTRING (55.9743352 30.3877148, 55.9737861 30.3873121, 55.9735437 30.3871343)",,,99.651,residential,"['شهید صابری', 'قرنی ۱۳']",False,"[468050432, 628899164]"
4626020897,4626020899,Undirected,3788,,,1,,,,30,,,,95.213,residential,قرنی ۱۵,False,468050408
4626020897,6720223140,Undirected,3789,,,1,,,,30,,,,67.966,residential,قرنی ۱۵,False,468050408
4626020897,4626020948,Undirected,3790,,,1,,,,30,,,,72.358,residential,خیابان قرنی,False,628895514
1473508467,4626018111,Undirected,135,,,1,,,,30,,,,63.505,residential,شهدای هویزه,False,133914101
1473508467,4626022243,Undirected,136,,,1,,,,30,,,,68.732,residential,شهدای هویزه,False,133914101
1473508467,4626022272,Undirected,137,,,1,,,,30,,,,31.973,residential,شهید کهنوجی,False,628905513
1473508467,4626022247,Undirected,138,,,1,,,,30,,,,122.892,residential,شهید کهنوجی,False,628905513
4626018111,4626020915,Undirected,2968,,,1,,,,30,,,,28.344,residential,,False,628895504
4626022243,4626022244,Undirected,4364,,,1,,,,30,,,,47.778,residential,شهدای هویزه,False,133914101
1473508468,4626020842,Undirected,139,,,1,,,,,,,,8.661,tertiary,خیابان امیرکبیر غربی,False,628895519
1473508468,1474545834,Undirected,140,,,1,,,,,,,,100.291,tertiary,خیابان امیرکبیر غربی,False,628895519
1473508468,4626020949,Undirected,141,,,1,,,,30,"LINESTRING (55.9712509 30.3877799, 55.9708304 30.3882505, 55.9706212 30.3884847)",,,98.945,residential,خیابان قیام,False,"[133914058, 628895518]"
4626020842,4626020895,Undirected,3705,,,1,,,,,,,,56.527,tertiary,خیابان امیرکبیر غربی,False,628895519
1474545834,4626020874,Undirected,739,,,1,,,,,,,,59.164,tertiary,خیابان امیرکبیر غربی,False,133914022
1474545834,4626020847,Undirected,740,,,1,,,,30,,,,60.661,residential,امیر کبیرغربی ۷۷,False,134067878
1474545834,6000036502,Undirected,741,,,1,,,,30,"LINESTRING (55.970674 30.3867542, 55.9704748 30.3870227, 55.9697981 30.3879285)",,,155.27100000000002,residential,"['امیر کبیرغربی ۷۰', '۷']",False,"[628895520, 628895521]"
4626020949,5937683912,Undirected,3858,,,1,,,,30,,,,46.428,residential,خیابان قیام,False,628895518
1473508470,4626020925,Undirected,142,,,1,,,,30,,,,28.734,residential,شهید اسماعیلی,False,468049927
1473508470,4626020912,Undirected,143,,,1,,,,30,,,,63.401,residential,شهید اسماعیلی,False,468049927
1473508470,4626020914,Undirected,144,,,1,,,,30,,,,105.92,residential,شهدای هویزه,False,628895503
1473508470,4626018111,Undirected,145,,,1,,,,30,,,,63.491,residential,شهدای هویزه,False,628895503
4626020925,5937647007,Undirected,3832,,,1,,,,30,,,,81.318,residential,عباس جمالی,False,628895502
4626020912,7298785537,Undirected,3813,,,1,,,,30,,,,61.371,residential,شهید اسماعیلی,False,468049927
1473508474,4626020938,Undirected,146,,,1,,,,30,,,,127.065,residential,گلزار شهدا,False,133914086
1473508474,4626020947,Undirected,147,,,1,,,,30,,,,126.925,residential,گلزار شهدا,False,133914086
1473508474,4626020898,Undirected,148,,,1,,,,30,,,,47.234,residential,شهید حیدر پور,False,628895508
1473508474,4626020911,Undirected,149,,,1,,,,30,,,,65.561,residential,شهید حیدر پور,False,628895508
4626020898,4626020929,Undirected,3791,,,1,,,,30,,,,21.378,residential,شهید حیدر پور,False,628895508
4626020898,4626020899,Undirected,3792,,,1,,,,30,,,,126.066,residential,۱۸,False,628895510
4626020911,4626020943,Undirected,3812,,,1,,,,30,,,,11.279,residential,شهید حیدر پور,False,628895508
1473508475,4626019985,Undirected,150,,,1,,,,30,,,,111.207,residential,خیابان قرنی,False,200911284
1473508475,5937683906,Undirected,151,,,1,,,,30,,,,55.295,residential,خیابان قرنی,False,628895512
1473508475,4626020903,Undirected,152,,,1,,,,,"LINESTRING (55.9724828 30.3897821, 55.972058 30.3894861, 55.9717393 30.389264)",,,91.678,tertiary,خیابان امیرکبیر غربی,False,628895513
1473508475,4626020895,Undirected,153,,,1,,,,,"LINESTRING (55.9711498 30.3888531, 55.9712041 30.3888909, 55.9713487 30.3889917, 55.9717393 30.389264)",,,72.697,tertiary,خیابان امیرکبیر غربی,False,628895519
4626019985,4626020844,Undirected,3467,,,1,,,,30,,,,7.046,residential,خیابان قرنی,False,200911284
5937683906,5937683907,Undirected,8524,,,1,,,,,,,,26.494,residential,۲۲,False,628895517
4626020903,6684415889,Undirected,3801,,,1,,,,,,,,33.47,tertiary,خیابان امیرکبیر غربی,False,628895513
4626020895,4626020896,Undirected,3784,,,1,,,,30,,,,102.259,residential,امیر کبیرغربی ۶۸,False,468050407
1473508477,4626022042,Undirected,154,,,1,,,,30,,,,64.117,residential,کهنوجی ۳,False,133914089
1473508477,1473524528,Undirected,155,,,1,,,,30,,,,58.453,residential,شهید کهنوجی,False,468050420
1473508477,4626022040,Undirected,156,,,1,,,,30,,,,38.138,residential,شهید کهنوجی,False,468050420
1473524528,4626019710,Undirected,622,,,1,,,,30,,,,53.284,residential,کهنوجی ۲,False,133916306
1473524528,4626022019,Undirected,623,,,1,,,,30,,,,105.451,residential,شهید کهنوجی,False,468050420
1473508478,4626022273,Undirected,157,,,1,,,,30,,,,27.141,residential,,False,468050430
1473508478,4626020913,Undirected,158,,,1,,,,30,,,,64.302,residential,گلزار شهدا,False,628889729
1473508478,4626020914,Undirected,159,,,1,,,,30,,,,105.814,residential,شهدای هویزه,False,628892262
1473508478,4626020939,Undirected,160,,,1,,,,30,,,,48.408,residential,شهدای هویزه,False,628892264
